groupe,subject_id,part,id_2_back,trial_id,False-alarm,Mismatch,No-input,Non-target,Target,Score,rt
transc,1,2_back_pre,1,0,0,0,0,1,0,1,1415
transc,1,2_back_pre,1,1,0,0,0,1,0,1,539
transc,1,2_back_pre,1,2,0,0,0,1,0,1,476
transc,1,2_back_pre,1,3,0,0,0,1,0,1,617
transc,1,2_back_pre,1,4,0,0,0,0,1,1,441
transc,1,2_back_pre,1,5,0,0,0,1,0,1,748
transc,1,2_back_pre,1,6,0,0,0,1,0,1,557
transc,1,2_back_pre,1,7,0,0,0,0,1,1,534
transc,1,2_back_pre,1,8,0,0,0,0,1,1,819
transc,1,2_back_pre,1,9,0,0,0,1,0,1,447
transc,1,2_back_pre,1,10,0,0,0,1,0,1,363
transc,1,2_back_pre,1,11,0,0,0,1,0,1,603
transc,1,2_back_pre,1,12,0,0,0,1,0,1,491
transc,1,2_back_pre,1,13,0,0,0,1,0,1,624
transc,1,2_back_pre,1,14,0,0,0,1,0,1,558
transc,1,2_back_pre,1,15,0,0,0,0,1,1,461
transc,1,2_back_pre,1,16,0,0,0,0,1,1,436
transc,1,2_back_pre,1,17,0,0,0,1,0,1,468
transc,1,2_back_pre,1,18,0,0,0,1,0,1,500
transc,1,2_back_pre,1,19,0,0,0,1,0,1,571
transc,1,2_back_pre,1,20,0,0,0,1,0,1,569
transc,1,2_back_pre,1,21,0,0,0,0,1,1,625
transc,1,2_back_pre,1,22,0,0,0,1,0,1,439
transc,1,2_back_pre,1,23,1,0,0,0,0,-1,559
transc,1,2_back_pre,1,24,0,1,0,0,0,-1,557
transc,1,2_back_pre,1,25,0,0,0,1,0,1,565
transc,1,2_back_pre,1,26,0,0,0,1,0,1,578
transc,1,2_back_pre,1,27,0,0,0,1,0,1,482
transc,1,2_back_pre,1,28,0,0,0,1,0,1,902
transc,1,2_back_pre,1,29,0,0,0,1,0,1,595
transc,1,2_back_pre,1,30,0,0,0,1,0,1,460
transc,1,2_back_pre,1,31,0,0,0,0,1,1,391
transc,1,2_back_pre,1,32,0,0,0,1,0,1,449
transc,1,2_back_pre,1,33,0,0,0,1,0,1,595
transc,1,2_back_pre,1,34,0,0,0,0,1,1,491
transc,1,2_back_pre,1,35,0,0,0,1,0,1,755
transc,1,2_back_pre,1,36,0,0,0,1,0,1,756
transc,1,2_back_pre,1,37,0,0,0,1,0,1,508
transc,1,2_back_pre,1,38,0,0,0,1,0,1,551
transc,1,2_back_pre,1,39,0,0,0,0,1,1,661
transc,1,2_back_pre,1,40,0,0,0,1,0,1,494
transc,1,2_back_pre,1,41,0,0,0,1,0,1,500
transc,1,2_back_pre,2,0,0,0,0,1,0,1,452
transc,1,2_back_pre,2,1,0,0,0,1,0,1,341
transc,1,2_back_pre,2,2,0,0,0,1,0,1,554
transc,1,2_back_pre,2,3,0,0,0,1,0,1,507
transc,1,2_back_pre,2,4,0,0,0,0,1,1,657
transc,1,2_back_pre,2,5,0,0,0,1,0,1,611
transc,1,2_back_pre,2,6,0,0,0,1,0,1,628
transc,1,2_back_pre,2,7,0,0,0,1,0,1,597
transc,1,2_back_pre,2,8,0,0,0,1,0,1,423
transc,1,2_back_pre,2,9,0,0,0,0,1,1,477
transc,1,2_back_pre,2,10,0,0,0,1,0,1,513
transc,1,2_back_pre,2,11,0,0,0,1,0,1,526
transc,1,2_back_pre,2,12,0,0,0,0,1,1,527
transc,1,2_back_pre,2,13,0,0,0,1,0,1,517
transc,1,2_back_pre,2,14,0,0,0,1,0,1,475
transc,1,2_back_pre,2,15,0,0,0,1,0,1,496
transc,1,2_back_pre,2,16,0,0,0,1,0,1,711
transc,1,2_back_pre,2,17,0,0,0,1,0,1,690
transc,1,2_back_pre,2,18,0,0,0,1,0,1,612
transc,1,2_back_pre,2,19,0,0,0,0,1,1,550
transc,1,2_back_pre,2,20,0,0,0,1,0,1,424
transc,1,2_back_pre,2,21,0,0,0,1,0,1,502
transc,1,2_back_pre,2,22,0,1,0,0,0,-1,410
transc,1,2_back_pre,2,23,0,0,0,1,0,1,623
transc,1,2_back_pre,2,24,0,0,0,1,0,1,1174
transc,1,2_back_pre,2,25,0,0,0,1,0,1,677
transc,1,2_back_pre,2,26,0,0,0,1,0,1,593
transc,1,2_back_pre,2,27,0,0,0,0,1,1,426
transc,1,2_back_pre,2,28,0,0,0,1,0,1,496
transc,1,2_back_pre,2,29,0,0,0,1,0,1,554
transc,1,2_back_pre,2,30,0,0,0,0,1,1,728
transc,1,2_back_pre,2,31,0,0,0,1,0,1,478
transc,1,2_back_pre,2,32,1,0,0,0,0,-1,962
transc,1,2_back_pre,2,33,0,0,0,0,1,1,1028
transc,1,2_back_pre,2,34,0,0,0,1,0,1,423
transc,1,2_back_pre,2,35,0,0,0,1,0,1,377
transc,1,2_back_pre,2,36,0,0,0,0,1,1,512
transc,1,2_back_pre,2,37,0,0,0,0,1,1,527
transc,1,2_back_pre,2,38,0,0,0,1,0,1,411
transc,1,2_back_pre,2,39,0,0,0,1,0,1,406
transc,1,2_back_pre,2,40,0,0,0,1,0,1,674
transc,1,2_back_pre,2,41,0,0,0,1,0,1,600
transc,1,2_back_post,3,0,0,0,0,1,0,1,736
transc,1,2_back_post,3,1,0,0,0,1,0,1,482
transc,1,2_back_post,3,2,0,0,0,1,0,1,527
transc,1,2_back_post,3,3,0,0,0,0,1,1,804
transc,1,2_back_post,3,4,0,0,0,1,0,1,674
transc,1,2_back_post,3,5,0,0,0,1,0,1,507
transc,1,2_back_post,3,6,0,0,0,1,0,1,642
transc,1,2_back_post,3,7,0,0,0,1,0,1,1058
transc,1,2_back_post,3,8,0,0,0,1,0,1,1004
transc,1,2_back_post,3,9,0,0,0,1,0,1,507
transc,1,2_back_post,3,10,0,0,0,0,1,1,480
transc,1,2_back_post,3,11,0,0,0,1,0,1,886
transc,1,2_back_post,3,12,0,0,0,1,0,1,412
transc,1,2_back_post,3,13,0,0,0,0,1,1,506
transc,1,2_back_post,3,14,0,0,0,1,0,1,517
transc,1,2_back_post,3,15,0,0,0,1,0,1,410
transc,1,2_back_post,3,16,0,0,0,0,1,1,519
transc,1,2_back_post,3,17,0,0,0,1,0,1,507
transc,1,2_back_post,3,18,0,0,0,1,0,1,429
transc,1,2_back_post,3,19,0,0,0,1,0,1,411
transc,1,2_back_post,3,20,0,0,0,1,0,1,415
transc,1,2_back_post,3,21,0,0,0,0,1,1,530
transc,1,2_back_post,3,22,0,0,0,1,0,1,501
transc,1,2_back_post,3,23,0,0,0,1,0,1,432
transc,1,2_back_post,3,24,0,0,0,1,0,1,458
transc,1,2_back_post,3,25,0,0,0,0,1,1,579
transc,1,2_back_post,3,26,0,0,0,1,0,1,591
transc,1,2_back_post,3,27,1,0,0,0,0,-1,1572
transc,1,2_back_post,3,28,0,0,0,1,0,1,536
transc,1,2_back_post,3,29,0,0,0,1,0,1,448
transc,1,2_back_post,3,30,0,0,0,0,1,1,700
transc,1,2_back_post,3,31,0,0,0,1,0,1,542
transc,1,2_back_post,3,32,0,0,0,1,0,1,596
transc,1,2_back_post,3,33,0,0,0,0,1,1,835
transc,1,2_back_post,3,34,0,0,0,1,0,1,467
transc,1,2_back_post,3,35,0,0,0,1,0,1,361
transc,1,2_back_post,3,36,0,0,0,0,1,1,369
transc,1,2_back_post,3,37,0,0,0,0,1,1,398
transc,1,2_back_post,3,38,0,0,0,1,0,1,375
transc,1,2_back_post,3,39,0,0,0,1,0,1,413
transc,1,2_back_post,3,40,0,0,0,1,0,1,521
transc,1,2_back_post,3,41,0,0,0,1,0,1,473
transc,1,2_back_post,4,0,0,0,0,1,0,1,486
transc,1,2_back_post,4,1,0,0,0,1,0,1,414
transc,1,2_back_post,4,2,0,0,0,1,0,1,591
transc,1,2_back_post,4,3,0,0,0,0,1,1,863
transc,1,2_back_post,4,4,0,0,0,1,0,1,540
transc,1,2_back_post,4,5,0,0,0,1,0,1,591
transc,1,2_back_post,4,6,0,0,0,1,0,1,632
transc,1,2_back_post,4,7,0,0,0,1,0,1,492
transc,1,2_back_post,4,8,0,0,0,0,1,1,742
transc,1,2_back_post,4,9,0,0,0,1,0,1,564
transc,1,2_back_post,4,10,0,0,0,1,0,1,586
transc,1,2_back_post,4,11,0,0,0,0,1,1,667
transc,1,2_back_post,4,12,0,0,0,1,0,1,612
transc,1,2_back_post,4,13,0,0,0,1,0,1,495
transc,1,2_back_post,4,14,0,0,0,0,1,1,455
transc,1,2_back_post,4,15,0,0,0,1,0,1,539
transc,1,2_back_post,4,16,0,0,0,1,0,1,389
transc,1,2_back_post,4,17,0,0,0,1,0,1,477
transc,1,2_back_post,4,18,0,0,0,0,1,1,417
transc,1,2_back_post,4,19,0,0,0,0,1,1,601
transc,1,2_back_post,4,20,0,0,0,1,0,1,416
transc,1,2_back_post,4,21,0,0,0,1,0,1,547
transc,1,2_back_post,4,22,0,0,0,1,0,1,546
transc,1,2_back_post,4,23,0,0,0,1,0,1,449
transc,1,2_back_post,4,24,0,0,0,0,1,1,375
transc,1,2_back_post,4,25,0,0,0,1,0,1,477
transc,1,2_back_post,4,26,0,0,0,1,0,1,465
transc,1,2_back_post,4,27,0,0,0,1,0,1,440
transc,1,2_back_post,4,28,1,0,0,0,0,-1,608
transc,1,2_back_post,4,29,0,0,0,1,0,1,608
transc,1,2_back_post,4,30,0,0,0,1,0,1,468
transc,1,2_back_post,4,31,0,0,0,0,1,1,403
transc,1,2_back_post,4,32,0,0,0,1,0,1,538
transc,1,2_back_post,4,33,0,0,0,1,0,1,512
transc,1,2_back_post,4,34,0,0,0,1,0,1,817
transc,1,2_back_post,4,35,0,0,0,1,0,1,561
transc,1,2_back_post,4,36,0,0,0,1,0,1,504
transc,1,2_back_post,4,37,0,0,0,0,1,1,754
transc,1,2_back_post,4,38,0,0,0,1,0,1,492
transc,1,2_back_post,4,39,0,0,0,1,0,1,387
transc,1,2_back_post,4,40,0,0,0,0,1,1,688
transc,1,2_back_post,4,41,0,0,0,1,0,1,529
transc,3,2_back_pre,1,0,0,0,1,0,0,-1,
transc,3,2_back_pre,1,1,0,0,0,1,0,1,1784
transc,3,2_back_pre,1,2,0,0,0,1,0,1,594
transc,3,2_back_pre,1,3,0,0,0,1,0,1,412
transc,3,2_back_pre,1,4,0,0,0,0,1,1,403
transc,3,2_back_pre,1,5,0,0,0,1,0,1,390
transc,3,2_back_pre,1,6,0,0,0,1,0,1,393
transc,3,2_back_pre,1,7,0,0,0,0,1,1,338
transc,3,2_back_pre,1,8,0,0,0,0,1,1,471
transc,3,2_back_pre,1,9,0,0,0,1,0,1,308
transc,3,2_back_pre,1,10,0,0,0,1,0,1,507
transc,3,2_back_pre,1,11,0,0,0,1,0,1,422
transc,3,2_back_pre,1,12,0,0,0,1,0,1,652
transc,3,2_back_pre,1,13,0,0,0,1,0,1,867
transc,3,2_back_pre,1,14,0,0,0,1,0,1,568
transc,3,2_back_pre,1,15,0,0,0,0,1,1,596
transc,3,2_back_pre,1,16,0,0,0,0,1,1,449
transc,3,2_back_pre,1,17,0,0,0,1,0,1,376
transc,3,2_back_pre,1,18,0,0,0,1,0,1,581
transc,3,2_back_pre,1,19,0,0,0,1,0,1,487
transc,3,2_back_pre,1,20,0,0,0,1,0,1,434
transc,3,2_back_pre,1,21,0,0,0,0,1,1,421
transc,3,2_back_pre,1,22,0,0,0,1,0,1,420
transc,3,2_back_pre,1,23,0,0,0,1,0,1,461
transc,3,2_back_pre,1,24,0,0,0,0,1,1,369
transc,3,2_back_pre,1,25,0,0,0,1,0,1,396
transc,3,2_back_pre,1,26,0,0,0,1,0,1,418
transc,3,2_back_pre,1,27,0,0,0,1,0,1,405
transc,3,2_back_pre,1,28,0,0,0,1,0,1,457
transc,3,2_back_pre,1,29,0,0,0,1,0,1,390
transc,3,2_back_pre,1,30,0,0,0,1,0,1,309
transc,3,2_back_pre,1,31,0,0,0,0,1,1,499
transc,3,2_back_pre,1,32,0,0,0,1,0,1,585
transc,3,2_back_pre,1,33,0,0,0,1,0,1,395
transc,3,2_back_pre,1,34,0,1,0,0,0,-1,396
transc,3,2_back_pre,1,35,0,0,0,1,0,1,416
transc,3,2_back_pre,1,36,1,0,0,0,0,-1,512
transc,3,2_back_pre,1,37,0,0,0,1,0,1,455
transc,3,2_back_pre,1,38,0,0,0,1,0,1,322
transc,3,2_back_pre,1,39,0,0,0,0,1,1,468
transc,3,2_back_pre,1,40,0,0,0,1,0,1,410
transc,3,2_back_pre,1,41,0,0,0,1,0,1,387
transc,3,2_back_pre,2,0,0,0,1,0,0,-1,
transc,3,2_back_pre,2,1,0,0,1,0,0,-1,
transc,3,2_back_pre,2,2,0,0,1,0,0,-1,
transc,3,2_back_pre,2,3,0,0,1,0,0,-1,
transc,3,2_back_pre,2,4,0,0,0,0,1,1,646
transc,3,2_back_pre,2,5,0,0,0,1,0,1,338
transc,3,2_back_pre,2,6,0,0,0,1,0,1,566
transc,3,2_back_pre,2,7,0,0,0,1,0,1,451
transc,3,2_back_pre,2,8,0,0,0,1,0,1,302
transc,3,2_back_pre,2,9,0,1,0,0,0,-1,384
transc,3,2_back_pre,2,10,0,0,0,1,0,1,398
transc,3,2_back_pre,2,11,0,0,0,1,0,1,367
transc,3,2_back_pre,2,12,0,1,0,0,0,-1,429
transc,3,2_back_pre,2,13,0,0,0,1,0,1,396
transc,3,2_back_pre,2,14,0,0,0,1,0,1,433
transc,3,2_back_pre,2,15,0,0,0,1,0,1,633
transc,3,2_back_pre,2,16,0,0,0,1,0,1,485
transc,3,2_back_pre,2,17,0,0,0,1,0,1,418
transc,3,2_back_pre,2,18,0,0,0,1,0,1,394
transc,3,2_back_pre,2,19,0,0,0,0,1,1,474
transc,3,2_back_pre,2,20,0,0,0,1,0,1,479
transc,3,2_back_pre,2,21,0,0,0,1,0,1,501
transc,3,2_back_pre,2,22,0,0,0,0,1,1,416
transc,3,2_back_pre,2,23,0,0,0,1,0,1,416
transc,3,2_back_pre,2,24,0,0,0,1,0,1,235
transc,3,2_back_pre,2,25,0,0,0,1,0,1,304
transc,3,2_back_pre,2,26,0,0,0,1,0,1,351
transc,3,2_back_pre,2,27,0,1,0,0,0,-1,477
transc,3,2_back_pre,2,28,0,0,0,1,0,1,412
transc,3,2_back_pre,2,29,0,0,0,1,0,1,314
transc,3,2_back_pre,2,30,0,0,0,0,1,1,432
transc,3,2_back_pre,2,31,0,0,0,1,0,1,441
transc,3,2_back_pre,2,32,0,0,0,1,0,1,508
transc,3,2_back_pre,2,33,0,1,0,0,0,-1,522
transc,3,2_back_pre,2,34,0,0,0,1,0,1,500
transc,3,2_back_pre,2,35,0,0,0,1,0,1,449
transc,3,2_back_pre,2,36,0,0,0,0,1,1,639
transc,3,2_back_pre,2,37,0,0,0,0,1,1,626
transc,3,2_back_pre,2,38,0,0,0,1,0,1,466
transc,3,2_back_pre,2,39,0,0,0,1,0,1,355
transc,3,2_back_pre,2,40,0,0,0,1,0,1,461
transc,3,2_back_pre,2,41,0,0,0,1,0,1,530
transc,3,2_back_post,3,0,0,0,1,0,0,-1,
transc,3,2_back_post,3,1,0,0,0,1,0,1,1957
transc,3,2_back_post,3,2,0,0,0,1,0,1,1155
transc,3,2_back_post,3,3,0,0,0,0,1,1,694
transc,3,2_back_post,3,4,0,0,0,1,0,1,360
transc,3,2_back_post,3,5,0,0,0,1,0,1,423
transc,3,2_back_post,3,6,0,0,0,1,0,1,478
transc,3,2_back_post,3,7,0,0,0,1,0,1,587
transc,3,2_back_post,3,8,0,0,0,1,0,1,440
transc,3,2_back_post,3,9,0,0,0,1,0,1,418
transc,3,2_back_post,3,10,0,0,0,0,1,1,498
transc,3,2_back_post,3,11,0,0,0,1,0,1,363
transc,3,2_back_post,3,12,0,0,0,1,0,1,375
transc,3,2_back_post,3,13,0,1,0,0,0,-1,372
transc,3,2_back_post,3,14,0,0,0,1,0,1,482
transc,3,2_back_post,3,15,0,0,0,1,0,1,394
transc,3,2_back_post,3,16,0,0,0,0,1,1,359
transc,3,2_back_post,3,17,0,0,0,1,0,1,574
transc,3,2_back_post,3,18,0,0,0,1,0,1,563
transc,3,2_back_post,3,19,0,0,0,1,0,1,489
transc,3,2_back_post,3,20,0,0,0,1,0,1,402
transc,3,2_back_post,3,21,0,0,0,0,1,1,383
transc,3,2_back_post,3,22,0,0,0,1,0,1,486
transc,3,2_back_post,3,23,0,0,0,1,0,1,390
transc,3,2_back_post,3,24,0,0,0,1,0,1,383
transc,3,2_back_post,3,25,0,0,0,0,1,1,577
transc,3,2_back_post,3,26,0,0,0,1,0,1,384
transc,3,2_back_post,3,27,0,0,0,1,0,1,362
transc,3,2_back_post,3,28,0,0,0,1,0,1,403
transc,3,2_back_post,3,29,0,0,0,1,0,1,411
transc,3,2_back_post,3,30,0,0,0,0,1,1,410
transc,3,2_back_post,3,31,0,0,0,1,0,1,452
transc,3,2_back_post,3,32,0,0,0,1,0,1,458
transc,3,2_back_post,3,33,0,1,0,0,0,-1,458
transc,3,2_back_post,3,34,0,0,0,1,0,1,490
transc,3,2_back_post,3,35,0,0,0,1,0,1,427
transc,3,2_back_post,3,36,0,0,0,0,1,1,392
transc,3,2_back_post,3,37,0,0,0,0,1,1,437
transc,3,2_back_post,3,38,0,0,0,1,0,1,417
transc,3,2_back_post,3,39,0,0,0,1,0,1,388
transc,3,2_back_post,3,40,0,0,0,1,0,1,374
transc,3,2_back_post,3,41,0,0,0,1,0,1,632
transc,3,2_back_post,4,0,0,0,0,1,0,1,416
transc,3,2_back_post,4,1,0,0,0,1,0,1,366
transc,3,2_back_post,4,2,0,0,0,1,0,1,375
transc,3,2_back_post,4,3,0,1,0,0,0,-1,370
transc,3,2_back_post,4,4,0,0,0,1,0,1,367
transc,3,2_back_post,4,5,0,0,0,1,0,1,525
transc,3,2_back_post,4,6,0,0,0,1,0,1,400
transc,3,2_back_post,4,7,0,0,0,1,0,1,383
transc,3,2_back_post,4,8,0,0,0,0,1,1,413
transc,3,2_back_post,4,9,0,0,0,1,0,1,499
transc,3,2_back_post,4,10,0,0,0,1,0,1,475
transc,3,2_back_post,4,11,0,0,0,0,1,1,518
transc,3,2_back_post,4,12,0,0,0,1,0,1,535
transc,3,2_back_post,4,13,0,0,0,1,0,1,448
transc,3,2_back_post,4,14,0,1,0,0,0,-1,416
transc,3,2_back_post,4,15,0,0,0,1,0,1,679
transc,3,2_back_post,4,16,0,0,0,1,0,1,778
transc,3,2_back_post,4,17,0,0,0,1,0,1,475
transc,3,2_back_post,4,18,0,0,0,0,1,1,378
transc,3,2_back_post,4,19,0,0,0,0,1,1,329
transc,3,2_back_post,4,20,0,0,0,1,0,1,361
transc,3,2_back_post,4,21,0,0,0,1,0,1,381
transc,3,2_back_post,4,22,0,0,0,1,0,1,415
transc,3,2_back_post,4,23,0,0,0,1,0,1,392
transc,3,2_back_post,4,24,0,0,0,0,1,1,371
transc,3,2_back_post,4,25,0,0,0,1,0,1,477
transc,3,2_back_post,4,26,0,0,0,1,0,1,485
transc,3,2_back_post,4,27,0,0,0,1,0,1,471
transc,3,2_back_post,4,28,0,0,0,1,0,1,409
transc,3,2_back_post,4,29,0,0,0,1,0,1,433
transc,3,2_back_post,4,30,0,0,0,1,0,1,372
transc,3,2_back_post,4,31,0,0,0,0,1,1,357
transc,3,2_back_post,4,32,0,0,0,1,0,1,495
transc,3,2_back_post,4,33,0,0,0,1,0,1,477
transc,3,2_back_post,4,34,0,0,0,1,0,1,374
transc,3,2_back_post,4,35,0,0,0,1,0,1,378
transc,3,2_back_post,4,36,0,0,0,1,0,1,434
transc,3,2_back_post,4,37,0,0,0,0,1,1,384
transc,3,2_back_post,4,38,0,0,0,1,0,1,380
transc,3,2_back_post,4,39,0,0,0,1,0,1,418
transc,3,2_back_post,4,40,0,1,0,0,0,-1,362
transc,3,2_back_post,4,41,0,0,0,1,0,1,350
transc,5,2_back_pre,1,0,0,0,1,0,0,-1,
transc,5,2_back_pre,1,1,0,0,1,0,0,-1,
transc,5,2_back_pre,1,2,0,0,0,1,0,1,188
transc,5,2_back_pre,1,3,1,0,0,0,0,-1,551
transc,5,2_back_pre,1,4,0,1,0,0,0,-1,398
transc,5,2_back_pre,1,5,1,0,0,0,0,-1,626
transc,5,2_back_pre,1,6,0,0,0,1,0,1,826
transc,5,2_back_pre,1,7,0,0,0,0,1,1,573
transc,5,2_back_pre,1,8,0,1,0,0,0,-1,575
transc,5,2_back_pre,1,9,1,0,0,0,0,-1,534
transc,5,2_back_pre,1,10,0,0,0,1,0,1,636
transc,5,2_back_pre,1,11,0,0,0,1,0,1,559
transc,5,2_back_pre,1,12,1,0,0,0,0,-1,605
transc,5,2_back_pre,1,13,0,0,0,1,0,1,486
transc,5,2_back_pre,1,14,0,0,0,1,0,1,539
transc,5,2_back_pre,1,15,0,0,0,0,1,1,481
transc,5,2_back_pre,1,16,0,1,0,0,0,-1,531
transc,5,2_back_pre,1,17,0,0,0,1,0,1,806
transc,5,2_back_pre,1,18,1,0,0,0,0,-1,732
transc,5,2_back_pre,1,19,0,0,0,1,0,1,673
transc,5,2_back_pre,1,20,0,0,0,1,0,1,625
transc,5,2_back_pre,1,21,0,0,0,0,1,1,581
transc,5,2_back_pre,1,22,0,0,0,1,0,1,488
transc,5,2_back_pre,1,23,1,0,0,0,0,-1,485
transc,5,2_back_pre,1,24,0,1,0,0,0,-1,429
transc,5,2_back_pre,1,25,0,0,0,1,0,1,1209
transc,5,2_back_pre,1,26,0,0,0,1,0,1,735
transc,5,2_back_pre,1,27,0,0,0,1,0,1,471
transc,5,2_back_pre,1,28,1,0,0,0,0,-1,523
transc,5,2_back_pre,1,29,0,0,0,1,0,1,597
transc,5,2_back_pre,1,30,0,0,0,1,0,1,599
transc,5,2_back_pre,1,31,0,0,0,0,1,1,559
transc,5,2_back_pre,1,32,0,0,0,1,0,1,728
transc,5,2_back_pre,1,33,0,0,0,1,0,1,808
transc,5,2_back_pre,1,34,0,0,0,0,1,1,342
transc,5,2_back_pre,1,35,0,0,0,1,0,1,564
transc,5,2_back_pre,1,36,0,0,0,1,0,1,453
transc,5,2_back_pre,1,37,0,0,0,1,0,1,620
transc,5,2_back_pre,1,38,0,0,0,1,0,1,587
transc,5,2_back_pre,1,39,0,1,0,0,0,-1,534
transc,5,2_back_pre,1,40,1,0,0,0,0,-1,768
transc,5,2_back_pre,1,41,0,0,0,1,0,1,1649
transc,5,2_back_pre,2,0,0,0,1,0,0,-1,
transc,5,2_back_pre,2,1,0,0,0,1,0,1,1649
transc,5,2_back_pre,2,2,0,0,0,1,0,1,850
transc,5,2_back_pre,2,3,0,0,0,1,0,1,480
transc,5,2_back_pre,2,4,0,1,0,0,0,-1,583
transc,5,2_back_pre,2,5,0,0,0,1,0,1,580
transc,5,2_back_pre,2,6,1,0,0,0,0,-1,636
transc,5,2_back_pre,2,7,0,0,0,1,0,1,256
transc,5,2_back_pre,2,8,0,0,0,1,0,1,290
transc,5,2_back_pre,2,9,0,0,0,0,1,1,346
transc,5,2_back_pre,2,10,0,0,0,1,0,1,449
transc,5,2_back_pre,2,11,0,0,0,1,0,1,501
transc,5,2_back_pre,2,12,0,0,0,0,1,1,496
transc,5,2_back_pre,2,13,0,0,0,1,0,1,623
transc,5,2_back_pre,2,14,1,0,0,0,0,-1,450
transc,5,2_back_pre,2,15,0,0,0,1,0,1,496
transc,5,2_back_pre,2,16,0,0,0,1,0,1,573
transc,5,2_back_pre,2,17,0,0,0,1,0,1,761
transc,5,2_back_pre,2,18,0,0,0,1,0,1,472
transc,5,2_back_pre,2,19,0,0,0,0,1,1,527
transc,5,2_back_pre,2,20,0,0,0,1,0,1,451
transc,5,2_back_pre,2,21,0,0,0,1,0,1,790
transc,5,2_back_pre,2,22,0,0,0,0,1,1,502
transc,5,2_back_pre,2,23,0,0,0,1,0,1,509
transc,5,2_back_pre,2,24,1,0,0,0,0,-1,703
transc,5,2_back_pre,2,25,0,0,0,1,0,1,549
transc,5,2_back_pre,2,26,0,0,0,1,0,1,567
transc,5,2_back_pre,2,27,0,0,0,0,1,1,611
transc,5,2_back_pre,2,28,0,0,0,1,0,1,509
transc,5,2_back_pre,2,29,0,0,0,1,0,1,481
transc,5,2_back_pre,2,30,0,0,0,0,1,1,466
transc,5,2_back_pre,2,31,0,0,0,1,0,1,463
transc,5,2_back_pre,2,32,0,0,0,1,0,1,591
transc,5,2_back_pre,2,33,0,0,0,0,1,1,336
transc,5,2_back_pre,2,34,0,0,0,1,0,1,531
transc,5,2_back_pre,2,35,0,0,0,1,0,1,458
transc,5,2_back_pre,2,36,0,0,0,0,1,1,592
transc,5,2_back_pre,2,37,0,1,0,0,0,-1,511
transc,5,2_back_pre,2,38,0,0,0,1,0,1,651
transc,5,2_back_pre,2,39,0,0,0,1,0,1,548
transc,5,2_back_pre,2,40,0,0,0,1,0,1,459
transc,5,2_back_pre,2,41,0,0,0,1,0,1,681
transc,5,2_back_post,3,0,0,0,0,1,0,1,14
transc,5,2_back_post,3,1,0,0,0,1,0,1,1492
transc,5,2_back_post,3,2,0,0,0,1,0,1,853
transc,5,2_back_post,3,3,0,1,0,0,0,-1,465
transc,5,2_back_post,3,4,0,0,0,1,0,1,632
transc,5,2_back_post,3,5,0,0,0,1,0,1,498
transc,5,2_back_post,3,6,0,0,0,1,0,1,491
transc,5,2_back_post,3,7,1,0,0,0,0,-1,502
transc,5,2_back_post,3,8,0,0,0,1,0,1,442
transc,5,2_back_post,3,9,0,0,0,1,0,1,593
transc,5,2_back_post,3,10,0,0,0,0,1,1,303
transc,5,2_back_post,3,11,0,0,0,1,0,1,361
transc,5,2_back_post,3,12,0,0,0,1,0,1,436
transc,5,2_back_post,3,13,0,0,0,0,1,1,571
transc,5,2_back_post,3,14,0,0,0,1,0,1,426
transc,5,2_back_post,3,15,0,0,0,1,0,1,460
transc,5,2_back_post,3,16,0,1,0,0,0,-1,595
transc,5,2_back_post,3,17,0,0,0,1,0,1,1800
transc,5,2_back_post,3,18,0,0,0,1,0,1,988
transc,5,2_back_post,3,19,1,0,0,0,0,-1,421
transc,5,2_back_post,3,20,0,0,0,1,0,1,506
transc,5,2_back_post,3,21,0,0,0,0,1,1,606
transc,5,2_back_post,3,22,0,0,0,1,0,1,647
transc,5,2_back_post,3,23,0,0,0,1,0,1,472
transc,5,2_back_post,3,24,0,0,0,1,0,1,466
transc,5,2_back_post,3,25,0,0,0,0,1,1,558
transc,5,2_back_post,3,26,0,0,0,1,0,1,423
transc,5,2_back_post,3,27,0,0,0,1,0,1,445
transc,5,2_back_post,3,28,0,0,0,1,0,1,556
transc,5,2_back_post,3,29,1,0,0,0,0,-1,518
transc,5,2_back_post,3,30,0,1,0,0,0,-1,531
transc,5,2_back_post,3,31,1,0,0,0,0,-1,535
transc,5,2_back_post,3,32,0,0,0,1,0,1,349
transc,5,2_back_post,3,33,0,0,0,0,1,1,356
transc,5,2_back_post,3,34,0,0,0,1,0,1,629
transc,5,2_back_post,3,35,0,0,0,1,0,1,741
transc,5,2_back_post,3,36,0,1,0,0,0,-1,584
transc,5,2_back_post,3,37,0,0,0,0,1,1,877
transc,5,2_back_post,3,38,0,0,0,1,0,1,453
transc,5,2_back_post,3,39,0,0,0,1,0,1,478
transc,5,2_back_post,3,40,1,0,0,0,0,-1,62
transc,5,2_back_post,3,41,0,0,0,1,0,1,328
transc,5,2_back_post,4,0,0,0,0,1,0,1,685
transc,5,2_back_post,4,1,0,0,0,1,0,1,558
transc,5,2_back_post,4,2,0,0,0,1,0,1,440
transc,5,2_back_post,4,3,0,0,0,0,1,1,342
transc,5,2_back_post,4,4,0,0,0,1,0,1,312
transc,5,2_back_post,4,5,0,0,0,1,0,1,1031
transc,5,2_back_post,4,6,0,0,0,1,0,1,525
transc,5,2_back_post,4,7,0,0,0,1,0,1,408
